TCP_ID,START_DATE,END_DATE,FACTOR,FACTOR_FOR
TCP_FEL,19-08-2016,21-08-2017,1,FO
TCP_FEL,21-08-2017,01-01-2095,1,EQ
TCP_FEL,21-08-2017,01-01-2095,1,FO
TCP_FELDVR,31-12-2010,19-08-2016,0.988229189,EQ
TCP_FELDVR,31-12-2010,19-08-2016,1,FO
TCP_FELDVR,19-08-2016,21-08-2017,0.9936,EQ
TCP_FELDVR,19-08-2016,21-08-2017,1,FO
TCP_FELDVR,21-08-2017,01-01-2095,1,EQ
TCP_FELDVR,21-08-2017,01-01-2095,1,FO
TCP_FIEMIND,31-12-2010,22-09-2011,0.814598017,EQ
TCP_FIEMIND,31-12-2010,22-09-2011,1,FO
TCP_FIEMIND,22-09-2011,20-09-2012,0.827215706,EQ
TCP_FIEMIND,22-09-2011,20-09-2012,1,FO
TCP_FIEMIND,20-09-2012,12-09-2013,0.841204698,EQ
TCP_FIEMIND,20-09-2012,12-09-2013,1,FO
TCP_FIEMIND,12-09-2013,18-09-2014,0.860092257,EQ
TCP_FIEMIND,12-09-2013,18-09-2014,1,FO
TCP_FIEMIND,18-09-2014,16-09-2015,0.868111766,EQ
TCP_FIEMIND,18-09-2014,16-09-2015,1,FO
TCP_FIEMIND,16-09-2015,17-03-2016,0.880250764,EQ
TCP_FIEMIND,16-09-2015,17-03-2016,1,FO
TCP_FIEMIND,17-03-2016,09-09-2016,0.885858528,EQ
TCP_FIEMIND,17-03-2016,09-09-2016,1,FO
TCP_FIEMIND,09-09-2016,11-08-2017,0.88836284,EQ
TCP_FIEMIND,09-09-2016,11-08-2017,1,FO
TCP_FIEMIND,11-08-2017,07-09-2018,0.896478522,EQ
TCP_FIEMIND,11-08-2017,07-09-2018,1,FO
TCP_FIEMIND,07-09-2018,26-03-2019,0.907687617,EQ
TCP_FIEMIND,07-09-2018,26-03-2019,1,FO
TCP_FIEMIND,26-03-2019,12-09-2019,0.922790572,EQ
TCP_FIEMIND,26-03-2019,12-09-2019,1,FO
TCP_FIEMIND,12-09-2019,19-03-2020,0.933108286,EQ
TCP_FIEMIND,12-09-2019,19-03-2020,1,FO
TCP_FIEMIND,19-03-2020,11-09-2020,0.968088916,EQ
TCP_FIEMIND,19-03-2020,11-09-2020,1,FO
TCP_FIEMIND,11-09-2020,13-09-2021,0.973097999,EQ
TCP_FIEMIND,11-09-2020,13-09-2021,1,FO
TCP_FIEMIND,13-09-2021,12-08-2022,0.987309645,EQ
TCP_FIEMIND,13-09-2021,12-08-2022,1,FO
TCP_FIEMIND,12-08-2022,01-01-2095,1,EQ
TCP_FIEMIND,12-08-2022,01-01-2095,1,FO
TCP_FILATEX,31-12-2010,20-09-2012,0.2,FO
TCP_FILATEX,20-09-2012,27-06-2018,0.198690379,EQ
TCP_FILATEX,20-09-2012,27-06-2018,0.2,FO
TCP_FILATEX,27-06-2018,08-09-2021,0.993451896,EQ
TCP_FILATEX,27-06-2018,08-09-2021,1,FO
TCP_FILATEX,08-09-2021,19-09-2022,0.998083373,EQ
TCP_FILATEX,08-09-2021,19-09-2022,1,FO
TCP_FILATEX,19-09-2022,01-01-2095,1,EQ
TCP_FILATEX,19-09-2022,01-01-2095,1,FO
TCP_FINCABLES,31-12-2010,21-07-2011,0.86340845,EQ
TCP_FINCABLES,31-12-2010,21-07-2011,1,FO
TCP_FINCABLES,21-07-2011,26-07-2012,0.876504569,EQ
TCP_FINCABLES,21-07-2011,26-07-2012,1,FO
TCP_FINCABLES,26-07-2012,13-06-2013,0.894301616,EQ
TCP_FINCABLES,26-07-2012,13-06-2013,1,FO
TCP_FINCABLES,13-06-2013,27-08-2014,0.915722014,EQ
TCP_FINCABLES,13-06-2013,27-08-2014,1,FO
TCP_FINCABLES,27-08-2014,30-07-2015,0.922513,EQ
TCP_FINCABLES,27-08-2014,30-07-2015,1,FO
TCP_FINCABLES,30-07-2015,26-08-2016,0.929155094,EQ
TCP_FINCABLES,30-07-2015,26-08-2016,1,FO
TCP_FINCABLES,26-08-2016,14-09-2017,0.934625861,EQ
TCP_FINCABLES,26-08-2016,14-09-2017,1,FO
TCP_FINCABLES,14-09-2017,12-09-2018,0.939843348,EQ
TCP_FINCABLES,14-09-2017,12-09-2018,1,FO
TCP_FINCABLES,12-09-2018,05-09-2019,0.946799354,EQ
TCP_FINCABLES,12-09-2018,05-09-2019,1,FO
TCP_FINCABLES,05-09-2019,17-09-2020,0.958627775,EQ
TCP_FINCABLES,05-09-2019,17-09-2020,1,FO
TCP_FINCABLES,17-09-2020,16-09-2021,0.977261642,EQ
TCP_FINCABLES,17-09-2020,16-09-2021,1,FO
TCP_FINCABLES,16-09-2021,15-09-2022,0.987550576,EQ
TCP_FINCABLES,16-09-2021,15-09-2022,1,FO
TCP_FINCABLES,15-09-2022,01-01-2095,1,EQ
TCP_FINCABLES,15-09-2022,01-01-2095,1,FO
TCP_FINEORG,31-12-2010,19-09-2018,0.980797909,EQ
TCP_FINEORG,31-12-2010,19-09-2018,1,FO
TCP_FINEORG,19-09-2018,25-07-2019,0.98702435,EQ
TCP_FINEORG,19-09-2018,25-07-2019,1,FO
TCP_FINEORG,25-07-2019,18-02-2020,0.991964059,EQ
TCP_FINEORG,25-07-2019,18-02-2020,1,FO
TCP_FINEORG,18-02-2020,10-09-2020,0.993769723,EQ
TCP_FINEORG,18-02-2020,10-09-2020,1,FO
TCP_FINEORG,10-09-2020,13-08-2021,0.994838829,EQ
TCP_FINEORG,10-09-2020,13-08-2021,1,FO
TCP_FINEORG,13-08-2021,11-08-2022,0.998664262,EQ
TCP_FINEORG,13-08-2021,11-08-2022,1,FO
TCP_FINEORG,11-08-2022,01-01-2095,1,EQ
TCP_FINEORG,11-08-2022,01-01-2095,1,FO
TCP_FINPIPE,31-12-2010,12-07-2012,0.123196892,EQ
TCP_FINPIPE,31-12-2010,12-07-2012,0.153613479,FO
TCP_FINPIPE,12-07-2012,29-08-2013,0.128813772,EQ
TCP_FINPIPE,12-07-2012,29-08-2013,0.153613479,FO
TCP_FINPIPE,29-08-2013,08-09-2014,0.135392005,EQ
TCP_FINPIPE,29-08-2013,08-09-2014,0.153613479,FO
TCP_FINPIPE,08-09-2014,20-08-2015,0.138587905,EQ
TCP_FINPIPE,08-09-2014,20-08-2015,0.153613479,FO
TCP_FINPIPE,20-08-2015,28-07-2016,0.139607308,EQ
TCP_FINPIPE,20-08-2015,28-07-2016,0.153613479,FO
TCP_FINPIPE,28-07-2016,27-07-2017,0.142603816,EQ
TCP_FINPIPE,28-07-2016,27-07-2017,0.153613479,FO
TCP_FINPIPE,27-07-2017,19-09-2018,0.145310664,EQ
TCP_FINPIPE,27-07-2017,19-09-2018,0.153613479,FO
TCP_FINPIPE,19-09-2018,12-09-2019,0.147897414,EQ
TCP_FINPIPE,19-09-2018,12-09-2019,0.153613479,FO
TCP_FINPIPE,12-09-2019,09-03-2020,0.150831886,EQ
TCP_FINPIPE,12-09-2019,09-03-2020,0.153613479,FO
TCP_FINPIPE,09-03-2020,15-04-2021,0.153613479,EQ
TCP_FINPIPE,09-03-2020,15-04-2021,0.153613479,FO
TCP_FINPIPE,15-04-2021,14-09-2021,0.768067397,EQ
TCP_FINPIPE,15-04-2021,14-09-2021,0.768067397,FO
TCP_FINPIPE,14-09-2021,22-08-2022,0.862919808,EQ
TCP_FINPIPE,14-09-2021,22-08-2022,0.862919808,FO
TCP_FINPIPE,22-08-2022,01-01-2095,1,EQ
TCP_FINPIPE,22-08-2022,01-01-2095,1,FO
TCP_FLFL,31-12-2010,05-08-2014,0.979607019,EQ
TCP_FLFL,31-12-2010,05-08-2014,1,FO
TCP_FLFL,05-08-2014,17-08-2015,0.983834018,EQ
TCP_FLFL,05-08-2014,17-08-2015,1,FO
TCP_FLFL,17-08-2015,19-08-2016,0.988934907,EQ
TCP_FLFL,17-08-2015,19-08-2016,1,FO
TCP_FLFL,19-08-2016,21-08-2017,0.992001372,EQ
TCP_FLFL,19-08-2016,21-08-2017,1,FO
TCP_FLFL,21-08-2017,20-08-2018,0.994217206,EQ
TCP_FLFL,21-08-2017,20-08-2018,1,FO
TCP_FLFL,20-08-2018,22-07-2019,0.996889235,EQ
TCP_FLFL,20-08-2018,22-07-2019,1,FO
TCP_FLFL,22-07-2019,01-01-2095,1,EQ
TCP_FLFL,22-07-2019,01-01-2095,1,FO
TCP_FLUOROCHEM,31-12-2010,31-03-2022,1,FO
TCP_FLUOROCHEM,31-03-2022,21-09-2022,0.999467192,EQ
TCP_FLUOROCHEM,31-03-2022,21-09-2022,1,FO
TCP_FLUOROCHEM,21-09-2022,01-01-2095,1,EQ
TCP_FLUOROCHEM,21-09-2022,01-01-2095,1,FO
TCP_FORCEMOT,31-12-2010,12-09-2019,0.973005928,EQ
TCP_FORCEMOT,31-12-2010,12-09-2019,1,FO
TCP_FORCEMOT,12-09-2019,21-09-2020,0.980925882,EQ
TCP_FORCEMOT,12-09-2019,21-09-2020,1,FO
TCP_FORCEMOT,21-09-2020,20-09-2021,0.989423161,EQ
TCP_FORCEMOT,21-09-2020,20-09-2021,1,FO
TCP_FORCEMOT,20-09-2021,20-09-2022,0.992763325,EQ
TCP_FORCEMOT,20-09-2021,20-09-2022,1,FO
TCP_FORCEMOT,20-09-2022,01-01-2095,1,EQ
TCP_FORCEMOT,20-09-2022,01-01-2095,1,FO
TCP_FOSECOIND,31-12-2010,04-08-2011,1,FO
TCP_FOSECOIND,04-08-2011,03-11-2011,0.799843131,EQ
TCP_FOSECOIND,04-08-2011,03-11-2011,1,FO
TCP_FOSECOIND,03-11-2011,21-03-2012,0.806604844,EQ
TCP_FOSECOIND,03-11-2011,21-03-2012,1,FO
TCP_FOSECOIND,21-03-2012,04-05-2012,0.814373466,EQ
TCP_FOSECOIND,21-03-2012,04-05-2012,1,FO
TCP_FOSECOIND,04-05-2012,26-07-2012,0.815457923,EQ
TCP_FOSECOIND,04-05-2012,26-07-2012,1,FO
TCP_FOSECOIND,26-07-2012,25-10-2012,0.820753105,EQ
TCP_FOSECOIND,26-07-2012,25-10-2012,1,FO
TCP_FOSECOIND,25-10-2012,21-03-2013,0.823334698,EQ
TCP_FOSECOIND,25-10-2012,21-03-2013,1,FO
TCP_FOSECOIND,21-03-2013,02-05-2013,0.836335697,EQ
TCP_FOSECOIND,21-03-2013,02-05-2013,1,FO
TCP_FOSECOIND,02-05-2013,29-08-2013,0.839102883,EQ
TCP_FOSECOIND,02-05-2013,29-08-2013,1,FO
TCP_FOSECOIND,29-08-2013,31-10-2013,0.844703124,EQ
TCP_FOSECOIND,29-08-2013,31-10-2013,1,FO
TCP_FOSECOIND,31-10-2013,10-04-2014,0.852248111,EQ
TCP_FOSECOIND,31-10-2013,10-04-2014,1,FO
TCP_FOSECOIND,10-04-2014,22-05-2014,0.876426468,EQ
TCP_FOSECOIND,10-04-2014,22-05-2014,1,FO
TCP_FOSECOIND,22-05-2014,31-07-2014,0.877975609,EQ
TCP_FOSECOIND,22-05-2014,31-07-2014,1,FO
TCP_FOSECOIND,31-07-2014,20-11-2014,0.882949975,EQ
TCP_FOSECOIND,31-07-2014,20-11-2014,1,FO
TCP_FOSECOIND,20-11-2014,19-03-2015,0.88799901,EQ
TCP_FOSECOIND,20-11-2014,19-03-2015,1,FO
TCP_FOSECOIND,19-03-2015,07-05-2015,0.895454295,EQ
TCP_FOSECOIND,19-03-2015,07-05-2015,1,FO
TCP_FOSECOIND,07-05-2015,30-07-2015,0.898181963,EQ
TCP_FOSECOIND,07-05-2015,30-07-2015,1,FO
TCP_FOSECOIND,30-07-2015,29-10-2015,0.902994243,EQ
TCP_FOSECOIND,30-07-2015,29-10-2015,1,FO
TCP_FOSECOIND,29-10-2015,21-04-2016,0.908129998,EQ
TCP_FOSECOIND,29-10-2015,21-04-2016,1,FO
TCP_FOSECOIND,21-04-2016,04-08-2016,0.91298149,EQ
TCP_FOSECOIND,21-04-2016,04-08-2016,1,FO
TCP_FOSECOIND,04-08-2016,03-11-2016,0.919438904,EQ
TCP_FOSECOIND,04-08-2016,03-11-2016,1,FO
TCP_FOSECOIND,03-11-2016,20-04-2017,0.923309276,EQ
TCP_FOSECOIND,03-11-2016,20-04-2017,1,FO
TCP_FOSECOIND,20-04-2017,03-08-2017,0.927943698,EQ
TCP_FOSECOIND,20-04-2017,03-08-2017,1,FO
TCP_FOSECOIND,03-08-2017,23-11-2017,0.931958742,EQ
TCP_FOSECOIND,03-08-2017,23-11-2017,1,FO
TCP_FOSECOIND,23-11-2017,12-04-2018,0.936351666,EQ
TCP_FOSECOIND,23-11-2017,12-04-2018,1,FO
TCP_FOSECOIND,12-04-2018,26-07-2018,0.943390801,EQ
TCP_FOSECOIND,12-04-2018,26-07-2018,1,FO
TCP_FOSECOIND,26-07-2018,06-11-2018,0.948451911,EQ
TCP_FOSECOIND,26-07-2018,06-11-2018,1,FO
TCP_FOSECOIND,06-11-2018,16-04-2019,0.954140204,EQ
TCP_FOSECOIND,06-11-2018,16-04-2019,1,FO
TCP_FOSECOIND,16-04-2019,01-08-2019,0.960702605,EQ
TCP_FOSECOIND,16-04-2019,01-08-2019,1,FO
TCP_FOSECOIND,01-08-2019,07-11-2019,0.967118517,EQ
TCP_FOSECOIND,01-08-2019,07-11-2019,1,FO
TCP_FOSECOIND,07-11-2019,28-10-2020,0.972144934,EQ
TCP_FOSECOIND,07-11-2019,28-10-2020,1,FO
TCP_FOSECOIND,28-10-2020,11-06-2021,0.976260007,EQ
TCP_FOSECOIND,28-10-2020,11-06-2021,1,FO
TCP_FOSECOIND,11-06-2021,02-05-2022,0.983210208,EQ
TCP_FOSECOIND,11-06-2021,02-05-2022,1,FO
TCP_FOSECOIND,02-05-2022,01-01-2095,1,EQ
TCP_FOSECOIND,02-05-2022,01-01-2095,1,FO
TCP_FSC,31-12-2010,14-08-2018,0.996134816,EQ
TCP_FSC,31-12-2010,14-08-2018,1,FO
TCP_FSC,14-08-2018,25-07-2019,0.997723548,EQ
TCP_FSC,14-08-2018,25-07-2019,1,FO
TCP_FSC,25-07-2019,01-01-2095,1,EQ
TCP_FSC,25-07-2019,01-01-2095,1,FO
TCP_FSL,31-12-2010,26-07-2018,0.839347949,EQ
TCP_FSL,31-12-2010,26-07-2018,0.945235487,FO
TCP_FSL,26-07-2018,25-07-2019,0.856677914,EQ
TCP_FSL,26-07-2018,25-07-2019,0.945235487,FO
TCP_FSL,25-07-2019,27-02-2020,0.892372827,EQ
TCP_FSL,25-07-2019,27-02-2020,0.945235487,FO
TCP_FSL,27-02-2020,17-02-2021,0.944074613,EQ
TCP_FSL,27-02-2020,17-02-2021,1,FO
TCP_FSL,17-02-2021,17-02-2022,0.974045235,EQ
TCP_FSL,17-02-2021,17-02-2022,1,FO
TCP_FSL,17-02-2022,01-01-2095,1,EQ
TCP_FSL,17-02-2022,01-01-2095,1,FO
TCP_GABRIEL,31-12-2010,19-07-2011,0.414380694,EQ
TCP_GABRIEL,31-12-2010,19-07-2011,0.5,FO
TCP_GABRIEL,19-07-2011,24-11-2011,0.420252485,EQ
TCP_GABRIEL,19-07-2011,24-11-2011,0.5,FO
TCP_GABRIEL,24-11-2011,11-06-2012,0.424064299,EQ
TCP_GABRIEL,24-11-2011,11-06-2012,0.5,FO
TCP_GABRIEL,11-06-2012,12-07-2012,0.429454947,EQ
TCP_GABRIEL,11-06-2012,12-07-2012,0.5,FO
TCP_GABRIEL,12-07-2012,22-11-2012,0.858909894,EQ
TCP_GABRIEL,12-07-2012,22-11-2012,1,FO
TCP_GABRIEL,22-11-2012,01-08-2013,0.868839488,EQ
TCP_GABRIEL,22-11-2012,01-08-2013,1,FO
TCP_GABRIEL,01-08-2013,28-11-2013,0.890866405,EQ
TCP_GABRIEL,01-08-2013,28-11-2013,1,FO
TCP_GABRIEL,28-11-2013,30-07-2014,0.904693599,EQ
TCP_GABRIEL,28-11-2013,30-07-2014,1,FO
TCP_GABRIEL,30-07-2014,20-11-2014,0.913451524,EQ
TCP_GABRIEL,30-07-2014,20-11-2014,1,FO
TCP_GABRIEL,20-11-2014,20-07-2015,0.917897745,EQ
TCP_GABRIEL,20-11-2014,20-07-2015,1,FO
TCP_GABRIEL,20-07-2015,16-11-2015,0.924545164,EQ
TCP_GABRIEL,20-07-2015,16-11-2015,1,FO
TCP_GABRIEL,16-11-2015,21-07-2016,0.929377282,EQ
TCP_GABRIEL,16-11-2015,21-07-2016,1,FO
TCP_GABRIEL,21-07-2016,21-11-2016,0.936264959,EQ
TCP_GABRIEL,21-07-2016,21-11-2016,1,FO
TCP_GABRIEL,21-11-2016,31-07-2017,0.94016787,EQ
TCP_GABRIEL,21-11-2016,31-07-2017,1,FO
TCP_GABRIEL,31-07-2017,16-11-2017,0.945437522,EQ
TCP_GABRIEL,31-07-2017,16-11-2017,1,FO
TCP_GABRIEL,16-11-2017,31-07-2018,0.947879882,EQ
TCP_GABRIEL,16-11-2017,31-07-2018,1,FO
TCP_GABRIEL,31-07-2018,15-11-2018,0.953709003,EQ
TCP_GABRIEL,31-07-2018,15-11-2018,1,FO
TCP_GABRIEL,15-11-2018,05-08-2019,0.957617647,EQ
TCP_GABRIEL,15-11-2018,05-08-2019,1,FO
TCP_GABRIEL,05-08-2019,15-11-2019,0.967845154,EQ
TCP_GABRIEL,05-08-2019,15-11-2019,1,FO
TCP_GABRIEL,15-11-2019,30-07-2020,0.971645593,EQ
TCP_GABRIEL,15-11-2019,30-07-2020,1,FO
TCP_GABRIEL,30-07-2020,20-11-2020,0.98117153,EQ
TCP_GABRIEL,30-07-2020,20-11-2020,1,FO
TCP_GABRIEL,20-11-2020,27-07-2021,0.983039539,EQ
TCP_GABRIEL,20-11-2020,27-07-2021,1,FO
TCP_GABRIEL,27-07-2021,22-11-2021,0.988477134,EQ
TCP_GABRIEL,27-07-2021,22-11-2021,1,FO
TCP_GABRIEL,22-11-2021,27-07-2022,0.992316558,EQ
TCP_GABRIEL,22-11-2021,27-07-2022,1,FO
TCP_GABRIEL,27-07-2022,01-01-2095,1,EQ
TCP_GABRIEL,27-07-2022,01-01-2095,1,FO
TCP_GAEL,31-12-2010,15-02-2012,0.462460463,EQ
TCP_GAEL,31-12-2010,15-02-2012,0.5,FO
TCP_GAEL,15-02-2012,26-07-2012,0.468217232,EQ
TCP_GAEL,15-02-2012,26-07-2012,0.5,FO
TCP_GAEL,26-07-2012,31-10-2013,0.476467756,EQ
TCP_GAEL,26-07-2012,31-10-2013,0.5,FO
TCP_GAEL,31-10-2013,10-09-2014,0.482725306,EQ
TCP_GAEL,31-10-2013,10-09-2014,0.5,FO
TCP_GAEL,10-09-2014,05-02-2016,0.485859886,EQ
TCP_GAEL,10-09-2014,05-02-2016,0.5,FO
TCP_GAEL,05-02-2016,30-08-2017,0.490531616,EQ
TCP_GAEL,05-02-2016,30-08-2017,0.5,FO
TCP_GAEL,30-08-2017,19-07-2018,0.492233373,EQ
TCP_GAEL,30-08-2017,19-07-2018,0.5,FO
TCP_GAEL,19-07-2018,25-07-2019,0.493373389,EQ
TCP_GAEL,19-07-2018,25-07-2019,0.5,FO
TCP_GAEL,25-07-2019,16-03-2020,0.495170742,EQ
TCP_GAEL,25-07-2019,16-03-2020,0.5,FO
TCP_GAEL,16-03-2020,01-10-2020,0.497211,EQ
TCP_GAEL,16-03-2020,01-10-2020,0.5,FO
TCP_GAEL,01-10-2020,18-08-2021,0.994422001,EQ
TCP_GAEL,01-10-2020,18-08-2021,1,FO
TCP_GAEL,18-08-2021,01-08-2022,0.997853014,EQ
TCP_GAEL,18-08-2021,01-08-2022,1,FO
TCP_GAEL,01-08-2022,01-01-2095,1,EQ
TCP_GAEL,01-08-2022,01-01-2095,1,FO
TCP_GAIL,31-12-2010,17-08-2011,0.130854211,EQ
TCP_GAIL,31-12-2010,17-08-2011,0.177708078,FO
TCP_GAIL,17-08-2011,25-01-2012,0.132534375,EQ
TCP_GAIL,17-08-2011,25-01-2012,0.177708078,FO
TCP_GAIL,25-01-2012,16-08-2012,0.133624744,EQ
TCP_GAIL,25-01-2012,16-08-2012,0.177708078,FO
TCP_GAIL,16-08-2012,18-02-2013,0.135686631,EQ
TCP_GAIL,16-08-2012,18-02-2013,0.177708078,FO
TCP_GAIL,18-02-2013,05-09-2013,0.13730798,EQ
TCP_GAIL,18-02-2013,05-09-2013,0.177708078,FO
TCP_GAIL,05-09-2013,10-02-2014,0.139898697,EQ
TCP_GAIL,05-09-2013,10-02-2014,0.177708078,FO
TCP_GAIL,10-02-2014,27-08-2014,0.1416887,EQ
TCP_GAIL,10-02-2014,27-08-2014,0.177708078,FO
TCP_GAIL,27-08-2014,02-03-2015,0.143639834,EQ
TCP_GAIL,27-08-2014,02-03-2015,0.177708078,FO
TCP_GAIL,02-03-2015,27-08-2015,0.144707259,EQ
TCP_GAIL,02-03-2015,27-08-2015,0.177708078,FO
TCP_GAIL,27-08-2015,16-02-2016,0.146259357,EQ
TCP_GAIL,27-08-2015,16-02-2016,0.177708078,FO
TCP_GAIL,16-02-2016,08-09-2016,0.147361869,EQ
TCP_GAIL,16-02-2016,08-09-2016,0.177708078,FO
TCP_GAIL,08-09-2016,02-02-2017,0.148486912,EQ
TCP_GAIL,08-09-2016,02-02-2017,0.177708078,FO
TCP_GAIL,02-02-2017,09-03-2017,0.151136238,EQ
TCP_GAIL,02-02-2017,09-03-2017,0.177708078,FO
TCP_GAIL,09-03-2017,31-08-2017,0.201514984,EQ
TCP_GAIL,09-03-2017,31-08-2017,0.236944104,FO
TCP_GAIL,31-08-2017,18-01-2018,0.202953235,EQ
TCP_GAIL,31-08-2017,18-01-2018,0.236944104,FO
TCP_GAIL,18-01-2018,27-03-2018,0.206236366,EQ
TCP_GAIL,18-01-2018,27-03-2018,0.236944104,FO
TCP_GAIL,27-03-2018,30-08-2018,0.274981821,EQ
TCP_GAIL,27-03-2018,30-08-2018,0.315925473,FO
TCP_GAIL,30-08-2018,12-02-2019,0.276063687,EQ
TCP_GAIL,30-08-2018,12-02-2019,0.315925473,FO
TCP_GAIL,12-02-2019,09-07-2019,0.281419571,EQ
TCP_GAIL,12-02-2019,09-07-2019,0.315925473,FO
TCP_GAIL,09-07-2019,08-08-2019,0.562839142,EQ
TCP_GAIL,09-07-2019,08-08-2019,0.631850945,FO
TCP_GAIL,08-08-2019,17-02-2020,0.566962079,EQ
TCP_GAIL,08-08-2019,17-02-2020,0.631850945,FO
TCP_GAIL,17-02-2020,27-01-2021,0.598202348,EQ
TCP_GAIL,17-02-2020,27-01-2021,0.666666667,FO
TCP_GAIL,27-01-2021,22-03-2021,0.609666556,EQ
TCP_GAIL,27-01-2021,22-03-2021,0.666666667,FO
TCP_GAIL,22-03-2021,30-12-2021,0.620873662,EQ
TCP_GAIL,22-03-2021,30-12-2021,0.666666667,FO
TCP_GAIL,30-12-2021,21-03-2022,0.640238142,EQ
TCP_GAIL,30-12-2021,21-03-2022,0.666666667,FO
TCP_GAIL,21-03-2022,01-08-2022,0.662119145,EQ
TCP_GAIL,21-03-2022,01-08-2022,0.666666667,FO
TCP_GAIL,01-08-2022,06-09-2022,0.666666667,EQ
TCP_GAIL,01-08-2022,06-09-2022,0.666666667,FO
TCP_GAIL,06-09-2022,01-01-2095,1,EQ
TCP_GAIL,06-09-2022,01-01-2095,1,FO
TCP_GAL,31-12-2010,13-10-2016,0.1,EQ
TCP_GAL,31-12-2010,13-10-2016,0.1,FO
TCP_GAL,13-10-2016,01-01-2095,1,EQ
TCP_GAL,13-10-2016,01-01-2095,1,FO
TCP_GALAXYSURF,31-12-2010,01-08-2018,0.956880749,EQ
TCP_GALAXYSURF,31-12-2010,01-08-2018,1,FO
TCP_GALAXYSURF,01-08-2018,09-04-2019,0.962529872,EQ
TCP_GALAXYSURF,01-08-2018,09-04-2019,1,FO
TCP_GALAXYSURF,09-04-2019,01-08-2019,0.972259275,EQ
TCP_GALAXYSURF,09-04-2019,01-08-2019,1,FO
TCP_GALAXYSURF,01-08-2019,23-03-2020,0.974647141,EQ
TCP_GALAXYSURF,01-08-2019,23-03-2020,1,FO
TCP_GALAXYSURF,23-03-2020,15-02-2021,0.986352605,EQ
TCP_GALAXYSURF,23-03-2020,15-02-2021,1,FO
TCP_GALAXYSURF,15-02-2021,31-08-2021,0.992740161,EQ
TCP_GALAXYSURF,15-02-2021,31-08-2021,1,FO
TCP_GALAXYSURF,31-08-2021,21-07-2022,0.994012374,EQ
TCP_GALAXYSURF,31-08-2021,21-07-2022,1,FO
TCP_GALAXYSURF,21-07-2022,01-01-2095,1,EQ
TCP_GALAXYSURF,21-07-2022,01-01-2095,1,FO
TCP_GALLANTT,31-12-2010,18-09-2018,0.987700248,EQ
TCP_GALLANTT,31-12-2010,18-09-2018,1,FO
TCP_GALLANTT,18-09-2018,18-09-2019,0.992113565,EQ
TCP_GALLANTT,18-09-2018,18-09-2019,1,FO
TCP_GALLANTT,18-09-2019,01-01-2095,1,EQ
TCP_GALLANTT,18-09-2019,01-01-2095,1,FO
TCP_GALLISPAT,31-12-2010,20-09-2011,0.099749183,EQ
TCP_GALLISPAT,31-12-2010,20-09-2011,0.1,FO
TCP_GALLISPAT,20-09-2011,17-09-2012,0.099749183,EQ
TCP_GALLISPAT,20-09-2011,17-09-2012,0.1,FO
TCP_GALLISPAT,17-09-2012,11-09-2013,0.099749183,EQ
TCP_GALLISPAT,17-09-2012,11-09-2013,0.1,FO
TCP_GALLISPAT,11-09-2013,01-09-2014,0.099749183,EQ
TCP_GALLISPAT,11-09-2013,01-09-2014,0.1,FO
TCP_GALLISPAT,01-09-2014,18-09-2015,0.099749183,EQ
TCP_GALLISPAT,01-09-2014,18-09-2015,0.1,FO
TCP_GALLISPAT,18-09-2015,28-03-2016,0.099749183,EQ
TCP_GALLISPAT,18-09-2015,28-03-2016,0.1,FO
TCP_GALLISPAT,28-03-2016,18-09-2017,0.099749183,EQ
TCP_GALLISPAT,28-03-2016,18-09-2017,0.1,FO
TCP_GALLISPAT,18-09-2017,07-08-2018,0.099749183,EQ
TCP_GALLISPAT,18-09-2017,07-08-2018,0.1,FO
TCP_GALLISPAT,07-08-2018,18-09-2018,0.997491833,EQ
TCP_GALLISPAT,07-08-2018,18-09-2018,1,FO
TCP_GALLISPAT,18-09-2018,27-11-2018,0.998680739,EQ
TCP_GALLISPAT,18-09-2018,27-11-2018,1,FO
TCP_GALLISPAT,27-11-2018,01-01-2095,1,EQ
TCP_GALLISPAT,27-11-2018,01-01-2095,1,FO
TCP_GAMMNINFRA,31-12-2010,23-01-2013,0.971428571,EQ
TCP_GAMMNINFRA,31-12-2010,23-01-2013,0.971428571,FO
TCP_GAMMNINFRA,23-01-2013,01-01-2095,1,EQ
TCP_GAMMNINFRA,23-01-2013,01-01-2095,1,FO
TCP_GANDHITUBE,31-12-2010,27-01-2012,0.702498439,EQ
TCP_GANDHITUBE,31-12-2010,27-01-2012,1,FO
TCP_GANDHITUBE,27-01-2012,01-02-2013,0.734821987,EQ
TCP_GANDHITUBE,27-01-2012,01-02-2013,1,FO
TCP_GANDHITUBE,01-02-2013,03-02-2014,0.762020826,EQ
TCP_GANDHITUBE,01-02-2013,03-02-2014,1,FO
TCP_GANDHITUBE,03-02-2014,02-02-2015,0.799147298,EQ
TCP_GANDHITUBE,03-02-2014,02-02-2015,1,FO
TCP_GANDHITUBE,02-02-2015,28-01-2016,0.823050009,EQ
TCP_GANDHITUBE,02-02-2015,28-01-2016,1,FO
TCP_GANDHITUBE,28-01-2016,02-02-2017,0.851000541,EQ
TCP_GANDHITUBE,28-01-2016,02-02-2017,1,FO
TCP_GANDHITUBE,02-02-2017,02-08-2018,0.874882689,EQ
TCP_GANDHITUBE,02-02-2017,02-08-2018,1,FO
TCP_GANDHITUBE,02-08-2018,11-07-2019,0.895746346,EQ
